time,torque,temptop,tempmid,tempbot,fic,icangle,balance,mass,dm,alpha,torquenorm,alpha100
279.92,31.14027343765327,2635.2937853107346,2649.5649717514125,2595.6666666666665,-17.08143502824857,-733973825.8797799,3767.7570621468926,25570.75706214689,-0.7305084745762671,0.8805474126038887,0.8564405121623215,88.05474126038887
278.2,31.20960178144042,2635.37125748503,2647.562874251497,2594.317365269461,-17.087814371257483,-733963247.042593,3890.9221556886228,25693.922155688622,-0.7382634730538974,0.8815269548206096,0.8583472263849603,88.15269548206096
276.48,31.092331434849847,2634.175141242938,2648.762711864407,2592.6723163841807,-17.081355932203394,-733952668.984859,4017.231638418079,25820.231638418078,-0.7230508474576246,0.8825326511562853,0.8551219793139425,88.25326511562854
274.7099999999999,31.150301421047686,2634.683615819209,2650.084745762712,2592.864406779661,-17.07356497175141,-733941786.0668981,4146.118644067797,25949.118644067796,-0.7070056497175108,0.8835600528985103,0.8567163084314668,88.35600528985103
272.99,31.13670703675611,2634.880239520958,2651.047904191617,2592.497005988024,-17.07329341317366,-733931215.3711259,4269.670658682635,26072.670658682633,-0.7507185628742454,0.8845460505480306,0.8563424266327563,88.45460505480305
271.27,31.14631770161702,2634.299435028249,2650.7966101694915,2592.468926553672,-17.080519774011304,-733920642.6982822,4394.3785310734465,26197.378531073446,-0.7322033898305003,0.8855423777717376,0.8566067455300254,88.55423777717377
269.59499999999997,31.069344915836183,2634.3291139240505,2649.493670886076,2591.73417721519,-17.07522151898736,-733910342.8357342,4521.208860759493,26324.208860759492,-0.7247468354430509,0.8865568190741198,0.8544897887791899,88.65568190741197
267.82500000000005,31.12723640509945,2632.0714285714284,2647.5510204081634,2589.887755102041,-17.074499999999993,-733899462.2804844,4646.683673469388,26449.683673469386,-0.7023979591836645,0.8875615756815075,0.8560819590218096,88.75615756815075
266.01000000000005,31.106423201414604,2629.5988023952095,2645.88622754491,2587.431137724551,-17.078203592814376,-733888307.6842393,4771.766467065869,26574.766467065867,-0.7144910179640701,0.8885642984194112,0.85550954045075,88.85642984194112
264.34,31.06080332125267,2627.323353293413,2647.88622754491,2585.131736526946,-17.081826347305384,-733878038.4046707,4893.65868263473,26696.65868263473,-0.7164670658682721,0.8895425531262493,0.854254872163752,88.95425531262492
262.62,31.038848856746327,2626.412429378531,2646.129943502825,2584.401129943503,-17.091920903954797,-733867456.6160282,5019.225988700565,26822.225988700564,-0.7080790960452076,0.8905514331114369,0.8536510658785019,89.0551433111437
260.8,31.068521432619928,2626.2085561497324,2644.4010695187167,2584.0802139037432,-17.079475935828878,-733856263.4763528,5143.1122994652405,26946.11229946524,-0.7157219251336906,0.8915479164405704,0.8544671407960598,89.15479164405704
259.08,30.966202193691494,2626.566878980892,2642.5923566878982,2583.484076433121,-17.086554140127394,-733845684.461,5270.547770700637,27073.547770700636,-0.7289808917197267,0.8925741141712988,0.8516530890322763,89.25741141712989
257.46,31.04590406251892,2626.2095808383233,2639.994011976048,2582.9281437125746,-17.08862874251497,-733835717.8872213,5387.251497005988,27190.25149700599,-0.7031137724551011,0.8935149245863022,0.8538451028402322,89.35149245863022
255.64000000000001,31.00783888181183,2626.6345177664975,2639.3350253807107,2583.4060913705584,-17.08008629441624,-733824526.8583246,5514.380710659899,27317.380710659898,-0.7030456852791879,0.8945409268151258,0.8527982089224377,89.45409268151258
253.825,30.98155909850279,2626.4939759036147,2640.626506024096,2583.10843373494,-17.07348795180722,-733813367.4298974,5643.740963855422,27446.74096385542,-0.684939759036149,0.8955861267195392,0.8520754448426113,89.55861267195392
252.10500000000002,30.984472089779235,2626.247191011236,2640.1685393258426,2583.7078651685392,-17.077808988764037,-733802793.6887473,5761.808988764045,27564.808988764045,-0.7188202247190848,0.8965411567444049,0.8521555598661906,89.65411567444049
250.32999999999998,31.018380781050862,2625.214689265537,2638.785310734463,2583.700564971751,-17.090457627118646,-733791876.6290399,5888.423728813559,27691.42372881356,-0.7220903954802333,0.8975664497492936,0.8530881392469584,89.75664497492936
248.61,31.052504385606184,2622.568862275449,2636.9760479041915,2584.005988023952,-17.079341317365255,-733781297.9588807,6011.760479041916,27814.760479041917,-0.6857485029940146,0.8985663254792383,0.8540266293157979,89.85663254792384
246.88,31.063820968145578,2620.5083798882683,2633.6927374301677,2584.217877094972,-17.079117318435756,-733770662.109531,6130.9553072625695,27933.95530726257,-0.7036312849162052,0.8995336893275747,0.854337865495704,89.95336893275747
245.16,31.079119806083888,2619.2181818181816,2632.7090909090907,2584.163636363636,-17.07890909090909,-733760087.0881879,6253.060606060606,28056.060606060608,-0.7138787878787932,0.9005257443318554,0.8547586243122766,90.05257443318554
243.405,30.982370734332303,2620.2258064516127,2633.1720430107525,2584.4193548387098,-17.09096774193549,-733749291.6854568,6377.645161290323,28180.645161290322,-0.7167204301075144,0.9015390816978486,0.8520977669910315,90.15390816978486
241.59,30.98358047338077,2620.322033898305,2632.536723163842,2583.9491525423728,-17.078276836158185,-733738128.1778924,6504.949152542373,28307.949152542373,-0.7036158192090445,0.9025757021431697,0.8521310380389664,90.25757021431697
239.87,31.007806609404977,2619.6107784431138,2632.5449101796407,2584.2335329341317,-17.07737724550897,-733727554.1930422,6627.604790419162,28430.604790419162,-0.6997604790419196,0.9035756013572688,0.8527973213452393,90.35756013572687
238.15,31.005605404945662,2620.1186440677966,2632.9887005649716,2583.870056497175,-17.090322033898307,-733716973.3921186,6746.672316384181,28549.67231638418,-0.6815819209039515,0.9045473171683651,0.8527367823561298,90.4547317168365
236.38000000000002,30.97781094868808,2620.0169491525426,2632.4576271186443,2582.954802259887,-17.08463276836157,-733706086.3076274,6870.728813559322,28673.728813559323,-0.7150847457627102,0.905560860795739,0.8519723607334304,90.5560860795739
234.61,30.96114343290924,2620.3785310734465,2632.039548022599,2582.9887005649716,-17.08120903954803,-733695200.4185985,6993.6384180790965,28796.638418079096,-0.6878531073446328,0.9065661445759121,0.8515139596285498,90.65661445759122
232.93999999999997,31.080134119503978,2620.2101910828023,2630.452229299363,2583.0127388535034,-17.091808917197458,-733684929.248911,7112.554140127389,28915.554140127388,-0.7224840764331228,0.9075398322647966,0.854786520634598,90.75398322647966
231.26999999999995,30.989487367708975,2619.723163841808,2629.5649717514125,2582.6045197740114,-17.08016949152542,-733674659.0697795,7232.6214689265535,29035.621468926554,-0.7123163841807802,0.9085240110989148,0.8522934933755858,90.85240110989147
229.55000000000004,30.859105212792016,2620.377245508982,2626.8323353293413,2583.0958083832334,-17.08383832335329,-733664081.6102931,7354.616766467066,29157.616766467065,-0.7346706586826487,0.9095250768314773,0.8487076366310241,90.95250768314773
227.82999999999998,30.924786269369683,2620.5706214689267,2624.954802259887,2583.361581920904,-17.07762711864407,-733653505.288588,7478.3615819209035,29281.361581920904,-0.671299435028247,0.9105416318421513,0.8505140407349367,91.05416318421513
226.10999999999999,30.880507731038225,2620.293413173653,2620.7844311377244,2584.2814371257487,-17.07586826347304,-733642931.6924372,7597.664670658683,29400.664670658683,-0.6813772455089873,0.9115227788617029,0.8492962629231163,91.15227788617028
224.335,30.889961361818045,2620.6702127659573,2615.9148936170213,2584.521276595745,-17.088441489361692,-733632016.5684892,7716.984042553191,29519.98404255319,-0.7169148936170151,0.9125051158730386,0.8495562629646405,91.25051158730386
222.55999999999997,30.801400917565964,2620.437125748503,2613.8502994011974,2584.497005988024,-17.08513173652694,-733621097.141659,7841.682634730539,29644.68263473054,-0.7064071856287495,0.9135328543858804,0.8471206147233227,91.35328543858805
220.845,30.959101100259655,2621.3863636363635,2611.375,2582.5113636363635,-17.0904034090909,-733610547.5814887,7964.653409090909,29767.653409090908,-0.6848295454545389,0.9145475029742083,0.8514577900376206,91.45475029742083
219.13,30.91137394782863,2621.323353293413,2608.5209580838323,2580.125748502994,-17.07668263473054,-733600000.4267844,8082.958083832335,29885.958083832335,-0.7083832335329298,0.915524709101629,0.8501451661470849,91.5524709101629
217.41,30.879729028912582,2621.5197740112994,2608.954802259887,2577.237288135593,-17.085559322033898,-733589420.4813621,8206.135593220339,30009.13559322034,-0.7215254237288087,0.9165432808869174,0.8492748465393251,91.65432808869174
215.69000000000003,30.904239775079922,2620.197604790419,2610.5209580838323,2573.047904191617,-17.08162874251497,-733578844.4090421,8327.898203592815,30130.898203592813,-0.7067664670658831,0.9175512534794226,0.849948957383055,91.75512534794225
213.93999999999997,30.852862380685245,2618.7158469945357,2609.6666666666665,2569.72131147541,-17.07885792349726,-733568081.6761035,8450.27868852459,30253.27868852459,-0.6512021857923402,0.9185654686161576,0.8485359421101788,91.85654686161577
212.17,30.85203177573047,2616.251461988304,2610.625730994152,2566.2397660818715,-17.075584795321646,-733557200.4470642,8569.116959064328,30372.116959064326,-0.7412865497076142,0.9195514041637395,0.848513098260259,91.95514041637395
210.48,30.84275000043612,2614.365269461078,2610.5209580838323,2563.179640718563,-17.082209580838303,-733546810.3774133,8691.730538922156,30494.730538922155,-0.7010778443113659,0.9205697559306912,0.8482578247026011,92.05697559306913
208.80999999999995,30.893077463976443,2612.62874251497,2610.2215568862275,2561.191616766467,-17.08710778443113,-733536541.0757902,8808.347305389221,30611.347305389223,-0.720538922155699,0.9215393529785565,0.8496419640787888,92.15393529785565
207.14000000000001,30.788200271391442,2610.2814371257487,2611.0958083832334,2561.311377245509,-17.082718562874263,-733526269.2582935,8928.45508982036,30731.45508982036,-0.6468862275449032,0.9225390463023259,0.8467575617721912,92.25390463023258
205.37,30.914746777289228,2606.9893048128342,2610.1550802139036,2560.6898395721923,-17.078101604278082,-733515387.8003534,9046.64705882353,30849.647058823528,-0.722994652406421,0.9235238706676966,0.8502379279462533,92.35238706676967
203.65,30.809371568128167,2603.4458598726114,2607.6751592356686,2561.3439490445858,-17.08022292993631,-733504811.1922419,9168.630573248407,30971.630573248407,-0.6862420382165475,0.9245413546895133,0.8473398288565392,92.45413546895132
201.93,30.864297594987956,2601.7593582887703,2608.048128342246,2561.3636363636365,-17.10653475935829,-733494225.2876952,9286.133689839573,31089.13368983957,-0.6813903743315609,0.9255225504444893,0.8488504409797443,92.55225504444893
200.11000000000004,30.788881909942216,2598.3107344632767,2608.6610169491523,2560.5254237288136,-17.085525423728814,-733483025.2015142,9411.299435028248,31214.29943502825,-0.6879661016949177,0.9265688687684863,0.8467763086489873,92.65688687684863
198.34,30.808617347581436,2594.6158192090397,2609.0225988700563,2560.8870056497176,-17.08164971751413,-733472139.1724635,9531.892655367232,31334.89265536723,-0.6785310734463195,0.9275780823383167,0.8473190857814143,92.75780823383167
196.61499999999995,30.78770282057049,2591.7976190476193,2607.5833333333335,2561.5,-17.086494047619063,-733461526.8203694,9650.517857142857,31453.51785714286,-0.6942261904761965,0.9285718985851417,0.846743880548848,92.85718985851416
194.94500000000002,30.828251275128572,2587.855421686747,2609.0963855421687,2560.746987951807,-17.08390963855423,-733451254.7597046,9765.55421686747,31568.55421686747,-0.6679518072289218,0.9295366629776555,0.8478590711157723,92.95366629776555
193.17999999999998,30.827847627363052,2585.513368983957,2609.770053475936,2561.470588235294,-17.081422459893062,-733440402.136679,9883.508021390375,31686.508021390375,-0.6728342245989289,0.9305269467210197,0.8478479697264499,93.05269467210196
191.36499999999998,30.784387217094523,2583.7954545454545,2608.409090909091,2561.6136363636365,-17.067738636363643,-733429247.3524488,10005.630681818182,31808.63068181818,-0.6816477272727132,0.9315533307801469,0.8466526926167711,93.15533307801469
189.635,30.79549773933074,2582.764705882353,2608.9411764705883,2560.9411764705883,-17.084176470588222,-733418610.7552997,10122.376470588235,31925.376470588235,-0.6736470588235319,0.9325355770555329,0.8469582615891641,93.25355770555329
187.845,30.73364202346915,2580.3936170212764,2608.1170212765956,2561.351063829787,-17.07530851063831,-733407603.734117,10243.696808510638,32046.69680851064,-0.6786170212766051,0.9335574290169242,0.8452570645499431,93.35574290169242
186.11500000000004,30.748076462571664,2579.1012658227846,2606.025316455696,2561.5443037974683,-17.0836329113924,-733396967.8108803,10364.556962025317,32167.556962025315,-0.6959493670886021,0.9345765055127043,0.845654050094803,93.45765055127043
184.45,30.838936788568482,2579.937142857143,2604.497142857143,2561.365714285714,-17.079594285714293,-733386730.1939546,10475.65142857143,32278.65142857143,-0.6786857142857168,0.9355142163218934,0.8481529512135664,93.55142163218933
182.705,30.727312681397088,2579.632183908046,2603.4597701149423,2559.390804597701,-17.086856321839086,-733375997.6755977,10594.155172413793,32397.155172413793,-0.6672413793103364,0.936515507736733,0.8450829907744928,93.65155077367329
180.92000000000002,30.78691669843488,2579.6666666666665,2599.590163934426,2557.5792349726776,-17.092131147540982,-733365015.579109,10714.120218579235,32517.120218579235,-0.6655191256830649,0.9375302481154523,0.8467222600950073,93.75302481154523
179.145,30.715372116834033,2579.639534883721,2599.5813953488373,2554.1511627906975,-17.0805058139535,-733354095.2357208,10832.89534883721,32635.89534883721,-0.6788953488372118,0.9385359938675908,0.8447545934259478,93.85359938675907
177.415,30.766020128873464,2580.770114942529,2599.183908045977,2554.1609195402298,-17.10789655172414,-733343450.7328334,10949.747126436781,32752.74712643678,-0.6486206896551548,0.9395265081177194,0.8461475487401617,93.95265081177195
175.635,30.735132895128004,2583.3626373626375,2595.6703296703295,2551.2417582417584,-17.084631868131883,-733332495.9587474,11066.467032967033,32869.46703296703,-0.6855494505494729,0.9405169597778494,0.8452980674939163,94.05169597778495
173.85999999999999,30.764126260593393,2583.092485549133,2594.341040462428,2549.2196531791906,-17.08750289017342,-733321578.1760865,11186.375722543353,32989.37572254335,-0.6635260115606987,0.9415355400904991,0.8460954623150698,94.15355400904991
172.03,30.734654119359895,2580.8031088082903,2593.1761658031087,2546.378238341969,-17.07499481865286,-733310325.4127043,11306.720207253886,33109.720207253886,-0.6758549222797671,0.9425589468198545,0.8452848998842976,94.25589468198545
170.20000000000005,30.75058701402928,2578.3872832369943,2592.549132947977,2543.2196531791906,-17.081780346820807,-733299074.1013584,11431.693641618496,33234.6936416185,-0.6436994219653213,0.9436228786326686,0.8457230969508133,94.36228786326686
168.475,30.657507553844884,2575.0,2588.686046511628,2539.8255813953488,-17.081593023255806,-733288468.1334244,11544.372093023256,33347.37209302326,-0.6811046511627992,0.9445831843573352,0.8431631637276281,94.45831843573352
166.79,30.729041199071315,2573.181818181818,2583.6181818181817,2538.2606060606063,-17.08268484848485,-733278106.0094854,11658.4,33461.4,-0.6553333333333174,0.9455559726962933,0.8451305296172444,94.55559726962933
165.095,30.632430526752916,2571.735632183908,2581.574712643678,2538.2413793103447,-17.080436781609183,-733267680.2237184,11769.402298850575,33572.402298850575,-0.6546551724138132,0.9465039233234467,0.8424734786492633,94.65039233234467
163.275,30.727108712834816,2570.1263157894737,2578.3368421052633,2537.926315789474,-17.096610526315782,-733256482.7120845,11889.905263157894,33692.905263157896,-0.6817894736842152,0.9475340882388682,0.8450773810954292,94.75340882388682
161.505,30.605245790263286,2569.670731707317,2578.6585365853657,2538.012195121951,-17.09235975609757,-733245591.6785729,12009.329268292682,33812.329268292684,-0.6674390243902386,0.9485561114974617,0.84172582594516,94.85561114974617
159.775,30.66731078886037,2569.4725274725274,2577.5494505494507,2535.6703296703295,-17.093423076923074,-733234943.6550773,12124.516483516483,33927.51648351648,-0.6640659340659373,0.9495429389626969,0.843432778817371,94.95429389626969
157.955,30.68120474628357,2570.076923076923,2576.802197802198,2532.989010989011,-17.086032967032963,-733223750.1834943,12243.873626373626,34046.87362637363,-0.6486263736263497,0.9505665689168544,0.8438148996756002,95.05665689168545
156.175,30.70458195411858,2569.689655172414,2575.264367816092,2530.264367816092,-17.082034482758626,-733212802.7389886,12360.747126436781,34163.747126436785,-0.660517241379312,0.9515699692628536,0.8444578351941732,95.15699692628536
154.44,30.761549587371857,2570.5606936416184,2574.5606936416184,2527.092485549133,-17.091236994219646,-733202128.6207457,12474.982658959538,34277.98265895954,-0.6471676300578405,0.9525517450824817,0.8460245969343292,95.25517450824817
152.615,30.63827041390977,2570.9166666666665,2571.3333333333335,2524.15625,-17.085744791666663,-733190900.7896299,12593.953125,34396.953125,-0.6623958333333348,0.9535752998187247,0.8426340911100882,95.35752998187247
150.79500000000002,30.65029804396106,2570.0,2566.9302325581393,2520.4302325581393,-17.08529651162792,-733179706.6653198,12712.21511627907,34515.21511627907,-0.6380232558139416,0.9545938274231109,0.8429648829915999,95.45938274231109
149.125,30.684516601281864,2567.2716049382716,2566.41975308642,2517.283950617284,-17.085493827160512,-733169436.7273396,12822.246913580248,34625.246913580246,-0.642098765432079,0.9555424652906064,0.8439059845145508,95.55424652906063
147.405,30.639166618695487,2564.978021978022,2565.6153846153848,2515.164835164835,-17.083203296703296,-733158857.6197526,12933.203296703297,34736.203296703294,-0.6929670329670473,0.9565000374532534,0.8426587391301905,95.65000374532534
145.66500000000005,30.65170315751034,2562.240963855422,2565.012048192771,2513.156626506024,-17.07880120481926,-733148157.1489031,13051.156626506025,34854.156626506025,-0.6450602409638659,0.9575190187387205,0.8430035273590041,95.75190187387204
143.92000000000002,30.651747979678603,2560.8360655737706,2565.601092896175,2510.901639344262,-17.072693989071023,-733137430.053579,13165.349726775956,34968.34972677596,-0.680928961748637,0.9585065771984377,0.8430047600880878,95.85065771984377
142.18,30.635811341331735,2559.7636363636366,2566.430303030303,2508.0666666666666,-17.087830303030305,-733126733.3739697,13283.4,35086.4,-0.6887272727272692,0.9595285424601591,0.842566460060464,95.9528542460159
140.44500000000002,30.585861916658473,2556.4615384615386,2565.6703296703295,2505.6593406593406,-17.08718131868133,-733116059.7584012,13402.587912087913,35205.58791208791,-0.6543406593406401,0.9605614776976582,0.8411927177606402,96.05614776976581
138.755,30.661298980359945,2554.3846153846152,2560.7820512820513,2504.3205128205127,-17.092435897435898,-733105661.4240769,13513.608974358975,35316.60897435898,-0.6981410256410481,0.961524619888516,0.8432674380614065,96.1524619888516
137.1,30.564716382226344,2551.902857142857,2559.6628571428573,2505.902857142857,-17.082782857142856,-733095480.2509371,13627.08,35430.08,-0.6594857142856927,0.9625100258751829,0.8406111592083283,96.25100258751829
135.315,30.598241788977848,2547.3296703296705,2559.3186813186812,2505.769230769231,-17.091032967032962,-733084501.9420718,13745.274725274725,35548.27472527473,-0.652802197802185,0.9635375309057991,0.8415331972432928,96.35375309057991
133.48500000000004,30.589179060269846,2544.7065217391305,2557.0760869565215,2504.9347826086955,-17.08829347826087,-733073243.5356523,13864.527173913044,35667.52717391304,-0.6580978260869771,0.9645753373847568,0.8412839480505453,96.45753373847568
131.7,30.653938343919393,2544.063583815029,2556.965317919075,2502.3872832369943,-17.086595375722535,-733062261.1420059,13981.739884393064,35784.739884393064,-0.6150867052022903,0.965596476664349,0.8430650009422974,96.5596476664349
129.88500000000002,30.527261198057136,2540.452631578947,2557.9052631578948,2499.6105263157897,-17.089731578947365,-733051096.6574003,14092.421052631578,35895.42105263158,-0.6044736842105569,0.9665617119943339,0.839581041821041,96.65617119943339
127.94000000000001,30.569005356118332,2536.407035175879,2557.753768844221,2496.748743718593,-17.0811608040201,-733039134.2344927,14208.311557788944,36011.31155778895,-0.506532663316561,0.9675734123299677,0.8407291174209965,96.75734123299678
125.43000000000002,30.55168036521042,2534.6897689768975,2553.6204620462045,2493.3366336633662,-17.08645874587458,-733023697.4213567,14321.465346534653,36124.46534653466,-0.37257425742574063,0.9685622455484555,0.840252633997815,96.85622455484555
122.31000000000003,30.5465468948522,2534.314641744548,2552.0155763239877,2490.4454828660437,-17.07430218068536,-733004514.0468005,14435.44859813084,36238.44859813084,-0.3775389408099761,0.9695593450700289,0.8401114498816393,96.9559345070029
119.24,30.54906046867808,2534.146757679181,2552.569965870307,2489.853242320819,-17.09359726962458,-732985630.7651701,14551.201365187713,36354.20136518771,-0.36617747440273335,0.9705729697011424,0.8401805798608318,97.05729697011424
116.24,30.540446761354197,2532.159609120521,2554.7785016286643,2489.9902280130295,-17.088482084690554,-732967174.396179,14660.185667752443,36463.18566775244,-0.37654723127035356,0.9715282957446345,0.8399436799528445,97.15282957446345
113.06000000000002,30.53551148080025,2527.759878419453,2551.4437689969604,2487.419452887538,-17.080179331307008,-732947614.8377233,14778.881458966565,36581.88145896656,-0.3605775075987762,0.9725698258504526,0.8398079465844863,97.25698258504526
109.94000000000001,30.52080048719825,2523.8813559322034,2547.386440677966,2487.420338983051,-17.083088135593233,-732928428.5411184,14892.528813559322,36695.52881355932,-0.37661016949154513,0.9735680943926287,0.8394033550538391,97.35680943926288
106.92,30.54769950682182,2520.624595469256,2545.686084142395,2485.964401294498,-17.085375404530758,-732909857.4027773,15005.46278317152,36808.46278317152,-0.37113268608414335,0.9745611161746306,0.8401431497826555,97.45611161746307
103.89999999999999,30.521679652865714,2520.328813559322,2545.7050847457626,2482.722033898305,-17.0794881355932,-732891281.8557085,15116.047457627119,36919.047457627115,-0.36179661016947773,0.9755344589370663,0.8394275344527781,97.55344589370662
100.82,30.5935598338589,2519.9719626168226,2543.07476635514,2480.8068535825546,-17.07990342679128,-732872348.1681627,15229.376947040499,37032.376947040495,-0.3648909657321017,0.9765329812192628,0.8414044309995402,97.65329812192628
97.755,30.478609849950786,2519.513698630137,2542.0,2476.458904109589,-17.094386986301366,-732853491.680544,15342.184931506848,37145.18493150685,-0.3729109589041076,0.9775279105640692,0.8382430000863397,97.75279105640692
94.64,30.52735115125047,2517.628398791541,2543.6163141993957,2474.7220543806648,-17.08703625377643,-732834326.4195619,15455.719033232628,37258.71903323263,-0.3593957703927466,0.9785302785522786,0.8395835157735939,97.85302785522786
91.41499999999999,30.52322536750357,2513.0891719745223,2545.331210191083,2472.643312101911,-17.0819331210191,-732814489.9703633,15573.146496815287,37376.14649681529,-0.35996815286623834,0.9795680937819827,0.8394700457248372,97.95680937819827
88.33500000000001,30.52602753829044,2509.0596026490066,2545.6953642384105,2473.0860927152316,-17.08098344370861,-732795551.3684301,15684.920529801324,37487.920529801326,-0.3652317880794798,0.9805569647322386,0.839547112889603,98.05569647322386
85.265,30.48434399484531,2504.9423076923076,2548.858974358974,2472.153846153846,-17.087708333333346,-732776671.055314,15795.301282051281,37598.30128205128,-0.3638782051282014,0.9815344929957104,0.8384007043531346,98.15344929957104
82.07,30.488004599953264,2504.0948012232416,2545.672782874618,2469.0244648318044,-17.075724770642196,-732757020.8342594,15910.360856269113,37713.360856269115,-0.345565749235474,0.9825544938849773,0.8385013807495624,98.25544938849772
78.86,30.4979687815834,2504.0539682539684,2543.5142857142855,2466.0730158730157,-17.094904761904754,-732737279.9745177,16021.485714285714,37824.485714285714,-0.34653968253967055,0.9835406158272428,0.8387754223001505,98.35406158272428
75.575,30.461626468194876,2504.2690058479534,2539.0,2462.6198830409357,-17.08919005847956,-732717063.2493478,16134.473684210527,37937.47368421053,-0.3421637426900704,0.9845442918804618,0.8377759118252683,98.45442918804618
72.26500000000001,30.47169127177285,2504.10625,2539.0125,2459.075,-17.08891874999999,-732696700.5304438,16248.603125,38051.603125,-0.3607812499999909,0.9855591441753712,0.8380527207475917,98.55591441753711
69.045,30.474617070117965,2504.1296296296296,2538.5555555555557,2455.3333333333335,-17.08224382716049,-732676896.057833,16361.246913580248,38164.246913580246,-0.3405246913580301,0.9865618069844986,0.8381331879996918,98.65618069844986
65.75999999999999,30.41762582538497,2504.843843843844,2539.4264264264266,2451.708708708709,-17.076471471471482,-732656699.7956944,16476.393393393395,38279.393393393395,-0.33723723723722415,0.9875878149100509,0.836565776880916,98.75878149100508
62.53,30.440587855386962,2505.364217252396,2537.9329073482427,2447.408945686901,-17.08284025559107,-732636836.4487889,16585.811501597444,38388.81150159745,-0.342076677316293,0.9885637570444216,0.8371972939025815,98.85637570444216
59.239999999999995,30.459910301269844,2505.3246376811594,2537.5391304347827,2443.805797101449,-17.081718840579732,-732616608.5131476,16695.84347826087,38498.84347826087,-0.3286086956521815,0.9895461555324626,0.8377287126610358,98.95461555324626
55.730000000000004,30.47229068990127,2505.4089635854343,2537.3305322128854,2443.6498599439774,-17.084296918767503,-732595019.5227143,16809.93557422969,38612.93557422969,-0.3283473389355775,0.9905658290457696,0.8380692063436457,99.05658290457696
52.245,30.40162788405566,2505.794117647059,2537.758823529412,2443.535294117647,-17.082202941176458,-732573588.2646908,16924.370588235295,38727.370588235295,-0.3187352941176548,0.9915896205518823,0.8361257908578952,99.15896205518823
48.839999999999996,30.394055124010304,2505.7448680351904,2534.3137829912025,2443.6217008797653,-17.07872140762463,-732552650.890882,17033.448680351907,38836.4486803519,-0.3204105571847354,0.9925664760843114,0.8359175197743187,99.25664760843114
45.455000000000005,30.382607124450953,2505.7916666666665,2533.875,2445.1964285714284,-17.081886904761884,-732531838.8180716,17142.675595238095,38945.67559523809,-0.33720238095238964,0.9935456268951451,0.8356026692761215,99.35456268951451
42.025,30.36807057149698,2507.6285714285714,2534.5657142857144,2445.1885714285713,-17.08367428571427,-732510740.887786,17255.96285714286,39058.962857142855,-0.30882857142856146,0.9945621990677688,0.8352028753282005,99.45621990677688
38.475,30.37933303911372,2507.7944444444443,2535.4444444444443,2445.7444444444445,-17.08286111111111,-732488913.6392137,17365.866666666665,39168.86666666667,-0.3141388888888994,0.995549404398579,0.8355126232035108,99.5549404398579
34.85,30.36511477480131,2507.6027397260273,2534.413698630137,2446.1835616438357,-17.081715068493157,-732466617.2766304,17478.03287671233,39281.03287671233,-0.3039452054794584,0.9965579372547867,0.8351215830415109,99.65579372547867
31.235,30.374776411133727,2506.9888268156424,2532.7486033519554,2446.3128491620114,-17.08551955307261,-732444384.8796539,17588.00837988827,39391.00837988827,-0.29921787709495906,0.9975477665954128,0.8353873037900916,99.75477665954128
27.595000000000002,30.375310449851526,2507.4324324324325,2524.7567567567567,2447.091891891892,-17.080451351351343,-732421998.2496569,17696.256756756757,39499.25675675676,-0.3131081081081042,0.9985230121314642,0.8354019912781094,99.85230121314642
12.870000000000003,30.375129511224607,2505.2120388349513,2532.501359223301,2446.7079611650483,-17.083591844660152,-732331437.0699031,17847.651650485437,39650.65165048544,-0.03547070707070742,0.999888552620539,0.8353970149836456,99.9888552620539
