time,pixels,walltimedt,source,numDroplets,numFrames,walltime,diastd,diameter,alpha,tempbot,icangle,torque,mass,diastdsmooth
149.4445,258.70595303449414,149.17708947368544,p1,19,10,2019-02-28 16:06:36.797600,23.987359088916765,83.43266985362436,0.6738651287269991,20.09290394115306,7.983181734988692,6.953920990940034,51874.85509649699,20.740993699967063
152.72899999999996,258.0406486120411,152.65098260869698,p1,23,12,2019-02-28 16:06:39.963300,40.872721641472936,83.21810917738325,0.6726097541018978,20.095211697221185,7.983196987298989,6.955752878276813,51733.33917311054,21.83221840366988
156.01350000000005,260.84006537224855,156.6962437500014,p1,16,8,2019-02-28 16:06:43.128800,13.324334341328466,84.12092108255015,0.6713772542257244,20.096933200447953,7.983262689989416,6.975642120402071,51593.06935887249,21.272009437859573
159.298,263.95834044944297,159.57699615384752,p1,26,12,2019-02-28 16:06:46.953600,21.913038747214195,85.12656479494537,0.6701964584169537,20.096687458978543,7.9833346141952575,7.002599149513225,51453.10047088884,21.74706377897693
162.58249999999995,261.8963028659926,162.64758148148286,p1,27,11,2019-02-28 16:06:49.987100,30.036995225244542,84.46155767428263,0.6690413041887758,20.09510601300012,7.983336411146269,7.0175804058187445,51313.585607232264,22.117145773300827
165.86700000000002,258.70186932791495,165.17455625000142,p1,16,9,2019-02-28 16:06:52.954700,21.962915084906307,83.43135285825254,0.6678823667851231,20.093225421776328,7.983224224350875,7.006415980129938,51174.68747634283,22.212512087586326
169.1515,267.1347721990727,169.41876666666818,p1,21,12,2019-02-28 16:06:56.515700,25.14834462803478,86.15096403420095,0.6667202331392226,20.09223667136747,7.983125225860869,6.983241407004083,51035.711509221976,21.879994319493804
172.43599999999998,268.25000711680315,172.78220500000154,p1,20,10,2019-02-28 16:06:59.615200,24.733306163716787,86.51062729516903,0.6655612337461659,20.09317071926729,7.983185040817722,6.968567211839808,50895.80334932961,21.822073111593262
175.72050000000004,268.9907314899799,175.45518750000156,p1,24,11,2019-02-28 16:07:02.912300,12.632877273525331,86.74951090551852,0.6643930410141853,20.095606244965648,7.983340822717066,6.97215988155714,50754.67219531764,21.368725495884323
179.005,266.6129176821055,178.49769600000164,p1,25,12,2019-02-28 16:07:06.077700,31.58644288625349,85.98266595247902,0.6631986735808114,20.098512899799914,7.983446108583369,6.997420728387285,50612.33985489196,21.203664725922714
182.2895,266.29124568328683,182.94778666666832,p1,15,10,2019-02-28 16:07:10.034800,27.060630528149858,85.87892673285998,0.6620012584849936,20.101129945496698,7.983437157921592,7.028256866092299,50469.60497381995,21.986121226288923
185.574,270.64787485979485,185.33692380952544,p1,21,11,2019-02-28 16:07:12.738500,39.98014888863595,87.28393964228384,0.6608469986405624,20.102950613717823,7.983308809401625,7.037726186363143,50327.65881303145,23.710733457766146
188.8585,269.77064943728465,189.203833333335,p1,30,13,2019-02-28 16:07:16.101600,23.067718915243354,87.0010344435243,0.6597371238859223,20.104796124002792,7.9831438900895515,7.0265020914781235,50185.92935363888,24.487081935106602
192.143,264.22110906394875,191.50764117647233,p1,17,9,2019-02-28 16:07:19.333200,4.095760947137627,85.21130767312347,0.6586353224205006,20.108552186914977,7.983095472002368,7.018122086986527,50042.409982665886,22.724853925956662
195.4275,263.24572937846585,195.51236363636542,p1,22,12,2019-02-28 16:07:22.696400,39.952675231546266,84.89674772455524,0.6575080689268196,20.114095300939177,7.983201056900513,7.025615742124777,49897.071040365205,24.76950239961432
198.71200000000002,262.8933154884843,198.83702380952565,p1,21,15,2019-02-28 16:07:26.191500,16.416871140032868,84.7830942450362,0.6563280256526035,20.1181090030332,7.983313994762637,7.044475525983503,49753.0432074648,24.798258795709962
201.99650000000003,261.9417877572715,202.32275333333519,p1,15,8,2019-02-28 16:07:29.884400,13.042378357312105,84.47622655172006,0.6550949906750804,20.1186732317805,7.983333817547292,7.06638743535296,49612.269153563546,24.11419749998467
205.28099999999998,264.43785424885675,205.18593750000198,p1,24,10,2019-02-28 16:07:32.324600,32.32018006809242,85.28120799525631,0.6538786765072085,20.118270725047392,7.983323674379987,7.077053272262453,49472.84389161944,23.57966365164839
