,time,torque,temptop,tempmid,tempbot,fic,icangle,balance,tempavg,mass,dm,alpha,torquenorm,alpha100
73,2012.1700000000003,31.07512940684392,20.869391406144995,20.883236475083745,20.701078117518648,17.40941904761901,17.409415483159282,7361.44962406015,20.81790199958241,5621.619624060084,-0.17895238095238106,0.7234963968077579,0.8546488776982768,72.3496396807758
74,2032.0249999999996,31.07382950462525,20.868987781646428,20.86439534700899,20.676416023928983,17.409300607287445,17.409292622592933,6988.846153846154,20.80326638419473,5249.016153846089,-0.18531882591093096,0.7245146397849495,0.8546131269228655,72.45146397849494
75,2051.307252396166,31.086590870384455,20.858759607956657,20.856631530143197,20.64741542669591,17.4098290734824,17.409831232984732,6636.396698615548,20.787602188265087,4896.566698615485,-0.19013312034078841,0.7254745044369947,0.8549640984918397,72.54745044369947
76,2070.9888463402813,31.051139367861254,20.849647821095328,20.84346312223947,20.636493360779998,17.409917111003416,17.409955566329877,6264.682985942802,20.77653476803819,4524.852985942738,-0.18709646146388734,0.7264833106438779,0.8539890876898736,72.64833106438779
77,2091.735,31.058874189361358,20.82280359448986,20.821206546436184,20.62284119642324,17.410817178502874,17.41068271485105,5893.725047984645,20.755617112449805,4153.895047984582,-0.17220249520153547,0.7274865127485105,0.8542018158953691,72.74865127485106
78,2111.849370485036,31.06108286442228,20.80982873809906,20.811766662055366,20.624592241933232,17.411005159958723,17.411123867661477,5513.529927760578,20.74872921402939,3773.6999277605164,-0.1953405572755419,0.7285110330075962,0.8542625603459328,72.85110330075962
79,2131.205622739018,31.05890117765373,20.785149145153802,20.799407116418358,20.620533123860504,17.411014987080094,17.411018374987552,5145.807751937985,20.735029795144232,3405.9777519379245,-0.18512144702842356,0.7294983957900796,0.8542025581453364,72.94983957900796
80,2151.29,31.072682005908472,20.78923064524036,20.791448486423995,20.615667510423965,17.412052378664114,17.412052565542258,4771.922152811148,20.73211554736275,3032.092152811089,-0.18783757808745788,0.7304987730060363,0.85458156764993,73.04987730060363
81,2175.235791767555,31.04638520653477,20.78667134864091,20.78318154799242,20.613081616305116,17.41204261501209,17.411939870839653,4541.703147699758,20.72764483764602,2640.4453849878337,-0.14658934624697506,0.7315428349091103,0.8538583355829754,73.15428349091103
82,2231.939856473345,31.058632397598398,20.80445713298495,20.79324739638599,20.63766911998713,17.410791446983012,17.41092554611952,6106.00820152314,20.745124549786183,2326.4688078499375,-0.11143321616871851,0.7323770155719765,0.8541951659774831,73.23770155719765
83,2270.99599185336,31.08042059008765,20.818140694583644,20.80783393948461,20.65167271234206,17.41102729124238,17.411095949340325,6259.80366598778,20.75921578213677,1895.1836659876926,-0.16066802443991857,0.7335188224554264,0.854794399339128,73.35188224554264
84,2296.737828338882,31.072381731597964,20.819440306477496,20.801979902308634,20.6688139197011,17.41161191268958,17.41148867512122,5888.198668146504,20.76341137616246,1523.5786681464192,-0.15768405475397707,0.7344988535269008,0.8545733093061234,73.44988535269007
85,2324.235269396552,31.10442719336917,20.839555734535246,20.826165520819675,20.687423951752077,17.41408333333335,17.414175646551353,5512.817887931034,20.784381735702308,1148.197887930957,-0.13838362068965518,0.7354853116404488,0.8554546449098956,73.54853116404489
86,2350.543257522743,31.092225780756177,20.850224965041047,20.83138085385256,20.691633886935097,17.413136459062294,17.413225643392945,5119.869489153254,20.791079901942748,764.4334989502519,-0.3872883135059469,0.7364901318633889,0.8551190735447856,73.64901318633889
87,2378.9700567260934,31.103819094928017,20.85491038875654,20.839522542178628,20.681369426702602,17.411958265802276,17.4118456240172,4752.064424635332,20.791934119212655,387.44442463533665,-0.15837925445705056,0.7374736309858192,0.8554379205821074,73.74736309858191
88,2401.0950000000003,31.110669827669124,20.85836552287699,20.852617907467284,20.69024067489038,17.41006646216768,17.410065752099293,4413.71063394683,20.800408035078327,49.09063394683355,-0.09658486707566469,0.7383534449291724,0.8556263339905262,73.83534449291724
