alpha,nueff
0.608959962059215,0.5338300629956713
0.6104588135444543,0.5393257470119186
0.6119655918369616,0.5410141302022393
0.6134399433561112,0.5370857149232391
0.6148656137572874,0.545998455236336
0.6162379810192966,0.5614615512056004
0.6175511921620447,0.5597604666984823
0.6187392707159001,0.5443034645293294
0.6197180259238949,0.5296477550948495
0.6204753696121387,0.5199087933954349
0.6210358244563778,0.5142297180207958
0.6212568557976821,0.525167160324074
0.6212698072477376,0.522808716990982
0.6213100766511198,0.5268669722234647
0.6213701793166256,0.5202163255266501
0.6214082214927118,0.5274802522433195
0.6214241989476473,0.511819376440682
0.6215300339808606,0.5265842167454282
0.6215792203196847,0.5178085019548574
0.6216531632956745,0.5241137307277882
0.6216653015769822,0.5119512077266809
0.6217530632037287,0.5207074629121746
0.6217839408354174,0.5139322435145072
0.6218049252139879,0.5170801087461256
0.6219181785722544,0.5159974444083667
0.6224083023896732,0.5151916265016816
0.6230708400872806,0.5158010977531859
0.6239270399804155,0.5182455133623218
0.6249764990582048,0.5220737705361702
0.6261101608422589,0.5223479643627177
0.6271951460255792,0.5136455088650436
0.6282243043245221,0.5015446871066712
0.6292748611506112,0.49835854810576885
0.6303846757100071,0.5078065084280716
0.6315133204854453,0.5173640430663483
0.6326236200846934,0.5162310121506505
0.6337250112699284,0.5096060885953622
0.6348356209479908,0.5056452932709152
0.6359514304336547,0.5047068983995482
0.6370575564253096,0.5033672930438903
0.6381501841521773,0.5004712322957722
0.6392364908715583,0.497108255432902
0.6403241360763914,0.49479307081352225
0.6414208161380242,0.49576493671086347
0.6425314594826845,0.5015447239366922
0.6436472335237412,0.5094395809029604
0.6447572576537015,0.5155627133234578
0.6458749190640372,0.518668499449133
0.6470274677537483,0.5192376672237751
0.6482096016673049,0.5178373806489525
0.6493792830331194,0.5150946689388528
0.6505138596160498,0.5124998753867535
0.651624336049505,0.5128765311973918
0.652731934898046,0.5171267866393858
0.6538786765072085,0.5202408519371492
0.6550949906750804,0.5173999279457282
0.6563280256526035,0.5110512337637796
0.6575080689268196,0.5057240636949049
0.6586353224205006,0.5039283354223745
0.6597371238859223,0.5069908963747797
0.6608469986405624,0.5109120613657259
0.6620012584849936,0.5083890687137758
0.6631986735808114,0.4993208714031226
0.6643930410141853,0.49212522763923444
0.6655612337461659,0.49159741885114255
0.6667202331392226,0.49661866613312655
0.6678823667851231,0.5042516770835906
0.6690413041887758,0.5081987415984988
0.6701964584169537,0.5040333812963627
0.6713772542257244,0.4962386068474949
0.6726097541018978,0.49070140539254686
0.6738651287269991,0.490682046271619
0.67510038755055,0.49739677796564546
0.6762968839033981,0.5049471016893889
0.6774500290239615,0.5059179028651197
0.6785937665106291,0.5011597086660824
0.6797740790969943,0.49512342810783416
0.6809878241796098,0.4930448755944107
0.6822005694120631,0.5000587052943893
0.6834065074099998,0.51037286859354
0.6846227806245451,0.5094369413296502
0.6858489963981355,0.49871951635399014
0.6870674725207208,0.4948757425703146
0.6882720120427515,0.5007586428389564
0.68946983687313,0.5041399407105586
0.6906733935565247,0.49943195234372323
0.6919009818962497,0.4912269253851501
0.6931596925578681,0.48513311143158083
0.6944381094525681,0.4871093092388007
0.6957222913710168,0.49460838692936837
0.6969971634594525,0.49213684069155195
0.6982556092939308,0.47987416425905904
0.6995018245611985,0.4792552306859435
0.7007633507919896,0.49136556798725883
0.702100895766789,0.4902112584817905
0.7037045494405969,0.4807560636039158
0.7058580910067861,0.4932816186229758
